idx,src,dst,time,dst_idx,ext_roll
3286,18,115,79,88,1
3287,19,116,79,99,1
3288,20,117,79,119,1
3289,21,118,79,125,1
3290,61,159,79,128,1
3291,22,119,79,131,1
3292,23,120,79,124,1
3293,24,121,79,140,1
3294,25,122,79,138,1
3295,50,150,79,141,1
3296,26,123,79,136,1
3297,44,142,79,159,1
3298,28,125,79,170,1
3299,29,126,79,171,1
3300,33,130,79,194,1
3301,52,152,79,192,1
3302,34,131,79,198,1
3303,35,133,79,209,1
3304,37,135,79,27,1
3305,37,145,79,32,1
3306,0,97,80,5,1
3307,38,136,80,8,1
3308,2,99,80,15,1
3309,47,146,80,21,1
3310,4,101,80,30,1
3311,54,154,80,29,1
3312,5,102,80,25,1
3313,8,105,80,39,1
3314,9,106,80,43,1
3315,10,107,80,46,1
3316,11,108,80,48,1
3317,48,148,80,59,1
3318,40,138,80,65,1
3319,12,109,80,68,1
3320,14,111,80,71,1
3321,15,112,80,70,1
3322,16,113,80,83,1
3323,17,114,80,89,1
3324,55,155,80,90,1
3325,18,115,80,88,1
3326,82,116,80,99,1
3327,19,116,80,99,1
3328,49,149,80,102,1
3329,74,167,80,112,1
3330,20,117,80,119,1
3331,21,118,80,125,1
3332,22,119,80,131,1
3333,23,120,80,124,1
3334,24,121,80,140,1
3335,25,122,80,138,1
3336,50,150,80,141,1
3337,26,123,80,136,1
3338,51,151,80,154,1
3339,28,125,80,170,1
3340,29,126,80,171,1
3341,30,127,80,182,1
3342,31,128,80,178,1
3343,32,129,80,191,1
3344,33,130,80,194,1
3345,52,152,80,192,1
3346,34,131,80,198,1
3347,35,133,80,209,1
3348,37,135,80,27,1
3349,0,97,81,5,1
3350,53,153,81,6,1
3351,38,136,81,8,1
3352,2,99,81,15,1
3353,3,100,81,24,1
3354,4,101,81,30,1
3355,5,102,81,25,1
3356,6,103,81,38,1
3357,8,105,81,39,1
3358,9,106,81,43,1
3359,10,107,81,46,1
3360,11,108,81,48,1
3361,84,160,81,57,1
3362,48,148,81,59,1
3363,40,138,81,65,1
3364,12,109,81,68,1
3365,13,110,81,69,1
3366,14,111,81,71,1
3367,15,112,81,70,1
3368,77,169,81,76,1
3369,16,113,81,83,1
3370,17,114,81,89,1
3371,18,115,81,88,1
3372,19,116,81,99,1
3373,74,167,81,112,1
3374,20,117,81,119,1
3375,21,118,81,125,1
3376,61,159,81,128,1
3377,23,120,81,124,1
3378,24,121,81,140,1
3379,25,122,81,138,1
3380,91,180,81,143,1
3381,50,150,81,141,1
3382,44,142,81,159,1
3383,51,151,81,154,1
3384,28,125,81,170,1
3385,29,126,81,171,1
3386,30,127,81,182,1
3387,45,143,81,180,1
3388,32,129,81,191,1
3389,33,130,81,194,1
3390,52,152,81,192,1
3391,34,131,81,198,1
3392,35,133,81,209,1
3393,37,135,81,27,1
3394,37,145,81,32,1
3395,0,97,82,5,1
3396,53,153,82,6,1
3397,38,136,82,8,1
3398,2,99,82,15,1
3399,4,101,82,30,1
3400,54,154,82,29,1
3401,6,103,82,38,1
3402,8,105,82,39,1
3403,88,176,82,40,1
3404,9,106,82,43,1
3405,10,107,82,46,1
3406,11,108,82,48,1
3407,84,160,82,57,1
3408,40,138,82,65,1
3409,12,109,82,68,1
3410,14,111,82,71,1
3411,15,112,82,70,1
3412,16,113,82,83,1
3413,17,114,82,89,1
3414,55,155,82,90,1
3415,18,115,82,88,1
3416,19,116,82,99,1
3417,20,117,82,119,1
3418,21,118,82,125,1
3419,22,119,82,131,1
3420,23,120,82,124,1
3421,24,121,82,140,1
3422,26,123,82,136,1
3423,44,142,82,159,1
3424,51,151,82,154,1
3425,28,125,82,170,1
3426,29,126,82,171,1
3427,30,127,82,182,1
3428,31,128,82,178,1
3429,32,129,82,191,1
3430,33,130,82,194,1
3431,52,152,82,192,1
3432,34,131,82,198,1
3433,35,133,82,209,1
3434,46,144,82,206,1
3435,37,135,82,27,1
3436,37,145,82,32,1
3437,0,97,83,5,1
3438,38,136,83,8,1
3439,47,146,83,21,1
3440,4,101,83,30,1
3441,6,103,83,38,1
3442,39,137,83,33,1
3443,8,105,83,39,1
3444,9,106,83,43,1
3445,10,107,83,46,1
3446,11,108,83,48,1
3447,84,160,83,57,1
3448,48,148,83,59,1
3449,40,138,83,65,1
3450,12,109,83,68,1
3451,14,111,83,71,1
3452,16,113,83,83,1
3453,17,114,83,89,1
3454,89,177,83,84,1
3455,64,161,83,96,1
3456,18,115,83,88,1
3457,19,116,83,99,1
3458,42,140,83,106,1
3459,21,118,83,125,1
3460,22,119,83,131,1
3461,23,120,83,124,1
3462,24,121,83,140,1
3463,25,122,83,138,1
3464,50,150,83,141,1
3465,26,123,83,136,1
3466,27,124,83,158,1
3467,44,142,83,159,1
3468,51,151,83,154,1
3469,28,125,83,170,1
3470,29,126,83,171,1
3471,30,127,83,182,1
3472,31,128,83,178,1
3473,32,129,83,191,1
3474,33,130,83,194,1
3475,52,152,83,192,1
3476,34,131,83,198,1
3477,35,133,83,209,1
3478,46,144,83,206,1
3479,92,181,83,208,1
3480,37,135,83,27,1
3481,0,97,84,5,1
3482,53,153,84,6,1
3483,38,136,84,8,1
3484,2,99,84,15,1
3485,3,100,84,24,1
3486,4,101,84,30,1
3487,54,154,84,29,1
3488,5,102,84,25,1
3489,7,104,84,36,1
3490,9,106,84,43,1
3491,10,107,84,46,1
3492,11,108,84,48,1
3493,84,160,84,57,1
3494,48,148,84,59,1
3495,40,138,84,65,1
3496,93,182,84,64,1
3497,14,111,84,71,1
3498,15,112,84,70,1
3499,77,169,84,76,1
3500,16,113,84,83,1
3501,17,114,84,89,1
3502,18,115,84,88,1
3503,41,139,84,101,1
3504,82,116,84,99,1
3505,19,116,84,99,1
3506,49,149,84,102,1
3507,20,117,84,119,1
3508,22,119,84,131,1
3509,25,122,84,138,1
3510,50,150,84,141,1
3511,51,151,84,154,1
3512,28,125,84,170,1
3513,29,126,84,171,1
3514,31,128,84,178,1
3515,32,129,84,191,1
3516,33,130,84,194,1
3517,52,152,84,192,1
3518,56,156,84,193,1
3519,34,131,84,198,1
3520,35,133,84,209,1
3521,37,135,84,27,1
3522,37,145,84,32,1
3523,0,97,85,5,1
3524,53,153,85,6,1
3525,38,136,85,8,1
3526,2,99,85,15,1
3527,47,146,85,21,1
3528,6,103,85,38,1
3529,39,137,85,33,1
3530,9,106,85,43,1
3531,10,107,85,46,1
3532,11,108,85,48,1
3533,84,160,85,57,1
3534,48,148,85,59,1
3535,12,109,85,68,1
3536,14,111,85,71,1
3537,15,112,85,70,1
3538,16,113,85,83,1
3539,17,114,85,89,1
3540,55,155,85,90,1
3541,18,115,85,88,1
3542,19,116,85,99,1
3543,49,149,85,102,1
3544,42,140,85,106,1
3545,20,117,85,119,1
3546,21,118,85,125,1
3547,22,119,85,131,2
3548,23,120,85,124,2
3549,24,121,85,140,2
3550,50,150,85,141,2
3551,26,123,85,136,2
3552,27,124,85,158,2
3553,51,151,85,154,2
3554,28,125,85,170,2
3555,29,126,85,171,2
3556,45,143,85,180,2
3557,32,129,85,191,2
3558,33,130,85,194,2
3559,34,131,85,198,2
3560,35,133,85,209,2
3561,46,144,85,206,2
3562,37,135,85,27,2
3563,0,97,86,5,2
3564,53,153,86,6,2
3565,38,136,86,8,2
3566,2,99,86,15,2
3567,4,101,86,30,2
3568,6,103,86,38,2
3569,7,104,86,36,2
3570,39,137,86,33,2
3571,8,105,86,39,2
3572,88,176,86,40,2
3573,9,106,86,43,2
3574,10,107,86,46,2
3575,11,108,86,48,2
3576,84,160,86,57,2
3577,48,148,86,59,2
3578,40,138,86,65,2
3579,12,109,86,68,2
3580,14,111,86,71,2
3581,15,112,86,70,2
3582,16,113,86,83,2
3583,17,114,86,89,2
3584,55,155,86,90,2
3585,18,115,86,88,2
3586,19,116,86,99,2
3587,42,140,86,106,2
3588,21,118,86,125,2
3589,61,159,86,128,2
3590,22,119,86,131,2
3591,23,120,86,124,2
3592,43,141,86,129,2
3593,24,121,86,140,2
3594,25,122,86,138,2
3595,50,150,86,141,2
3596,26,123,86,136,2
3597,51,151,86,154,2
3598,28,125,86,170,2
3599,29,126,86,171,2
3600,30,127,86,182,2
3601,32,129,86,191,2
3602,33,130,86,194,2
3603,56,156,86,193,2
3604,34,131,86,198,2
3605,35,133,86,209,2
3606,37,135,86,27,2
3607,37,145,86,32,2
3608,0,97,87,5,2
3609,38,136,87,8,2
3610,2,99,87,15,2
3611,3,100,87,24,2
3612,4,101,87,30,2
3613,54,154,87,29,2
3614,5,102,87,25,2
3615,6,103,87,38,2
3616,7,104,87,36,2
3617,9,106,87,43,2
3618,10,107,87,46,2
3619,11,108,87,48,2
3620,84,160,87,57,2
3621,40,138,87,65,2
3622,12,109,87,68,2
3623,14,111,87,71,2
3624,16,113,87,83,2
3625,17,114,87,89,2
3626,18,115,87,88,2
3627,19,116,87,99,2
3628,49,149,87,102,2
3629,42,140,87,106,2
3630,20,117,87,119,2
3631,22,119,87,131,2
3632,25,122,87,138,2
3633,27,124,87,158,2
3634,44,142,87,159,2
3635,51,151,87,154,2
3636,28,125,87,170,2
3637,29,126,87,171,2
3638,30,127,87,182,2
3639,45,143,87,180,2
3640,31,128,87,178,2
3641,32,129,87,191,2
3642,33,130,87,194,2
3643,52,152,87,192,2
3644,56,156,87,193,2
3645,34,131,87,198,2
3646,35,133,87,209,2
3647,70,134,87,212,2
3648,37,135,87,27,2
3649,0,97,88,5,2
3650,53,153,88,6,2
3651,38,136,88,8,2
3652,2,99,88,15,2
3653,4,101,88,30,2
3654,6,103,88,38,2
3655,7,104,88,36,2
3656,39,137,88,33,2
3657,9,106,88,43,2
3658,10,107,88,46,2
3659,11,108,88,48,2
3660,84,160,88,57,2
3661,48,148,88,59,2
3662,40,138,88,65,2
3663,12,109,88,68,2
3664,14,111,88,71,2
3665,15,112,88,70,2
3666,16,113,88,83,2
3667,17,114,88,89,2
3668,55,155,88,90,2
3669,18,115,88,88,2
3670,19,116,88,99,2
3671,42,140,88,106,2
3672,20,117,88,119,2
3673,22,119,88,131,2
3674,23,120,88,124,2
3675,25,122,88,138,2
3676,50,150,88,141,2
3677,44,142,88,159,2
3678,28,125,88,170,2
3679,29,126,88,171,2
3680,30,127,88,182,2
3681,31,128,88,178,2
3682,32,129,88,191,2
3683,52,152,88,192,2
3684,56,156,88,193,2
3685,34,131,88,198,2
3686,35,133,88,209,2
3687,36,134,88,212,2
3688,37,145,88,32,2
3689,0,97,89,5,2
3690,53,153,89,6,2
3691,38,136,89,8,2
3692,2,99,89,15,2
3693,3,100,89,24,2
3694,54,154,89,29,2
3695,5,102,89,25,2
3696,6,103,89,38,2
3697,7,104,89,36,2
3698,9,106,89,43,2
3699,10,107,89,46,2
3700,11,108,89,48,2
3701,40,138,89,65,2
3702,12,109,89,68,2
3703,13,110,89,69,2
3704,14,111,89,71,2
3705,15,112,89,70,2
3706,16,113,89,83,2
3707,17,114,89,89,2
3708,18,115,89,88,2
3709,19,116,89,99,2
3710,49,149,89,102,2
3711,74,167,89,112,2
3712,20,117,89,119,2
3713,21,118,89,125,2
3714,22,119,89,131,2
3715,23,120,89,124,2
3716,50,150,89,141,2
3717,26,123,89,136,2
3718,28,125,89,170,2
3719,29,126,89,171,2
3720,32,129,89,191,2
3721,33,130,89,194,2
3722,52,152,89,192,2
3723,56,156,89,193,2
3724,34,131,89,198,2
3725,35,133,89,209,2
3726,70,134,89,212,2
3727,37,135,89,27,2
3728,0,97,90,5,2
3729,53,153,90,6,2
3730,2,99,90,15,2
3731,4,101,90,30,2
3732,54,154,90,29,2
3733,5,102,90,25,2
3734,6,103,90,38,2
3735,57,157,90,34,2
3736,9,106,90,43,2
3737,10,107,90,46,2
3738,11,108,90,48,2
3739,84,160,90,57,2
3740,48,148,90,59,2
3741,40,138,90,65,2
3742,12,109,90,68,2
3743,15,112,90,70,2
3744,16,113,90,83,2
3745,17,114,90,89,2
3746,55,155,90,90,2
3747,64,161,90,96,2
3748,18,115,90,88,2
3749,19,116,90,99,2
3750,42,140,90,106,2
3751,20,117,90,119,2
3752,21,118,90,125,2
3753,22,119,90,131,2
3754,23,120,90,124,2
3755,25,122,90,138,2
3756,94,183,90,135,2
3757,50,150,90,141,2
3758,44,142,90,159,2
3759,51,151,90,154,2
3760,28,125,90,170,2
3761,29,126,90,171,2
3762,30,127,90,182,2
3763,32,129,90,191,2
3764,33,130,90,194,2
3765,52,152,90,192,2
3766,34,131,90,198,2
3767,35,133,90,209,2
3768,46,144,90,206,2
3769,0,97,91,5,2
3770,53,153,91,6,2
3771,2,99,91,15,2
3772,4,101,91,30,2
3773,6,103,91,38,2
3774,7,147,91,31,2
3775,8,105,91,39,2
3776,9,106,91,43,2
3777,10,107,91,46,2
3778,11,108,91,48,2
3779,84,160,91,57,2
3780,48,148,91,59,2
3781,40,138,91,65,2
3782,12,109,91,68,2
3783,14,111,91,71,2
3784,67,163,91,67,2
3785,15,112,91,70,2
3786,58,113,91,83,2
3787,16,113,91,83,2
3788,17,114,91,89,2
3789,18,115,91,88,2
3790,19,116,91,99,2
3791,20,117,91,119,2
3792,21,118,91,125,2
3793,22,119,91,131,2
3794,95,121,91,140,2
3795,44,142,91,159,2
3796,28,125,91,170,2
3797,29,126,91,171,2
3798,45,143,91,180,2
3799,32,129,91,191,2
3800,33,130,91,194,2
3801,34,131,91,198,2
3802,35,133,91,209,2
3803,36,134,91,212,2
3804,37,135,91,27,2
3805,0,97,92,5,2
3806,53,153,92,6,2
3807,2,99,92,15,2
3808,4,101,92,30,2
3809,54,154,92,29,2
3810,5,102,92,25,2
3811,6,103,92,38,2
3812,7,104,92,36,2
3813,57,157,92,34,2
3814,9,106,92,43,2
3815,10,107,92,46,2
3816,84,160,92,57,2
3817,48,148,92,59,2
3818,40,138,92,65,2
3819,12,109,92,68,2
3820,14,111,92,71,2
3821,67,163,92,67,2
3822,15,112,92,70,2
3823,16,113,92,83,2
3824,17,114,92,89,2
3825,64,161,92,96,2
3826,18,115,92,88,2
3827,41,139,92,101,2
3828,19,116,92,99,2
3829,74,167,92,112,2
3830,20,117,92,119,2
3831,21,118,92,125,2
3832,61,159,92,128,2
3833,22,119,92,131,2
3834,95,121,92,140,2
3835,25,122,92,138,2
3836,26,123,92,136,2
3837,27,124,92,158,2
3838,44,142,92,159,2
3839,51,151,92,154,2
3840,28,125,92,170,2
3841,30,127,92,182,2
3842,45,143,92,180,2
3843,31,128,92,178,2
3844,33,130,92,194,2
3845,52,152,92,192,2
3846,34,131,92,198,2
3847,35,133,92,209,2
3848,37,135,92,27,2
3849,37,145,92,32,2
3850,38,136,93,8,2
3851,2,99,93,15,2
3852,54,154,93,29,2
3853,5,102,93,25,2
3854,6,103,93,38,2
3855,8,105,93,39,2
3856,9,106,93,43,2
3857,10,107,93,46,2
3858,11,108,93,48,2
3859,84,160,93,57,2
3860,48,148,93,59,2
3861,40,138,93,65,2
3862,14,111,93,71,2
3863,15,112,93,70,2
3864,16,113,93,83,2
3865,17,114,93,89,2
3866,64,161,93,96,2
3867,18,115,93,88,2
3868,19,116,93,99,2
3869,74,167,93,112,2
3870,20,117,93,119,2
3871,21,118,93,125,2
3872,61,159,93,128,2
3873,22,119,93,131,2
3874,25,122,93,138,2
3875,44,142,93,159,2
3876,51,151,93,154,2
3877,28,125,93,170,2
3878,29,126,93,171,2
3879,45,143,93,180,2
3880,32,129,93,191,2
3881,33,130,93,194,2
3882,52,152,93,192,2
3883,34,131,93,198,2
3884,35,133,93,209,2
3885,37,135,93,27,2
3886,37,145,93,32,2
3887,0,97,94,5,2
3888,53,153,94,6,2
3889,38,136,94,8,2
3890,2,99,94,15,2
3891,4,101,94,30,2
3892,54,154,94,29,2
3893,5,102,94,25,2
3894,6,103,94,38,2
3895,8,105,94,39,2
3896,9,106,94,43,2
3897,10,107,94,46,2
3898,11,108,94,48,2
3899,84,160,94,57,2
3900,48,148,94,59,2
3901,40,138,94,65,2
3902,12,109,94,68,2
3903,14,111,94,71,2
3904,15,112,94,70,2
3905,16,113,94,83,2
3906,17,114,94,89,2
3907,18,115,94,88,2
3908,19,116,94,99,2
3909,74,167,94,112,2
3910,21,118,94,125,2
3911,61,159,94,128,2
3912,22,119,94,131,2
3913,95,121,94,140,2
3914,25,122,94,138,2
3915,94,183,94,135,2
3916,27,124,94,158,2
3917,51,151,94,154,2
3918,28,125,94,170,2
3919,29,126,94,171,2
3920,30,127,94,182,2
3921,45,143,94,180,2
3922,31,128,94,178,2
3923,32,129,94,191,2
3924,33,130,94,194,2
3925,52,152,94,192,2
3926,34,131,94,198,2
3927,35,133,94,209,2
3928,46,144,94,206,2
3929,37,145,94,32,2
3930,0,97,95,5,2
3931,3,100,95,24,2
3932,47,146,95,21,2
3933,4,101,95,30,2
3934,54,154,95,29,2
3935,7,104,95,36,2
3936,9,106,95,43,2
3937,10,107,95,46,2
3938,11,108,95,48,2
3939,48,148,95,59,2
3940,40,138,95,65,2
3941,12,109,95,68,2
3942,14,111,95,71,2
3943,15,112,95,70,2
3944,77,169,95,76,2
3945,16,113,95,83,2
3946,17,114,95,89,2
3947,89,177,95,84,2
3948,64,161,95,96,2
3949,18,115,95,88,2
3950,41,139,95,101,2
3951,19,116,95,99,2
3952,49,149,95,102,2
3953,20,117,95,119,2
3954,61,159,95,128,2
3955,22,119,95,131,2
3956,43,141,95,129,2
3957,25,122,95,138,2
3958,28,125,95,170,2
3959,29,126,95,171,2
3960,30,127,95,182,2
3961,32,129,95,191,2
3962,33,130,95,194,2
3963,52,152,95,192,2
3964,34,131,95,198,2
3965,35,133,95,209,2
3966,46,144,95,206,2
3967,37,135,95,27,2
3968,37,145,95,32,2
3969,0,97,96,5,2
3970,38,136,96,8,2
3971,2,99,96,15,2
3972,5,102,96,25,2
3973,39,137,96,33,2
3974,8,105,96,39,2
3975,88,176,96,40,2
3976,9,106,96,43,2
3977,10,107,96,46,2
3978,11,108,96,48,2
3979,84,160,96,57,2
3980,40,138,96,65,2
3981,12,109,96,68,2
3982,14,111,96,71,2
3983,16,113,96,83,2
3984,17,114,96,89,2
3985,59,155,96,90,2
3986,18,115,96,88,2
3987,41,139,96,101,2
3988,19,116,96,99,2
3989,90,178,96,97,2
3990,74,167,96,112,2
3991,20,117,96,119,2
3992,22,119,96,131,2
3993,25,122,96,138,2
3994,26,123,96,136,2
3995,27,124,96,158,2
3996,28,125,96,170,2
3997,29,126,96,171,2
3998,30,127,96,182,2
3999,45,143,96,180,2
4000,31,128,96,178,2
4001,32,129,96,191,2
4002,33,130,96,194,2
4003,34,131,96,198,2
4004,35,133,96,209,2
4005,36,134,96,212,2
4006,37,135,96,27,2
4007,0,97,97,5,2
4008,38,136,97,8,2
4009,1,98,97,17,2
4010,4,101,97,30,2
4011,54,154,97,29,2
4012,5,102,97,25,2
4013,57,157,97,34,2
4014,9,106,97,43,2
4015,10,107,97,46,2
4016,11,108,97,48,2
4017,48,148,97,59,2
4018,12,109,97,68,2
4019,14,111,97,71,2
4020,15,112,97,70,2
4021,16,113,97,83,2
4022,17,114,97,89,2
4023,59,155,97,90,2
4024,64,161,97,96,2
4025,18,115,97,88,2
4026,41,139,97,101,2
4027,19,116,97,99,2
4028,74,167,97,112,2
4029,20,117,97,119,2
4030,21,118,97,125,2
4031,22,119,97,131,2
4032,23,120,97,124,2
4033,25,122,97,138,2
4034,28,125,97,170,2
4035,29,126,97,171,2
4036,30,127,97,182,2
4037,45,143,97,180,2
4038,31,128,97,178,2
4039,32,129,97,191,2
4040,33,130,97,194,2
4041,52,152,97,192,2
4042,56,156,97,193,2
4043,34,131,97,198,2
4044,35,133,97,209,2
4045,37,135,97,27,2
4046,37,145,97,32,2
4047,0,97,98,5,2
4048,38,136,98,8,2
4049,2,99,98,15,2
4050,4,101,98,30,2
4051,54,154,98,29,2
4052,5,102,98,25,2
4053,6,103,98,38,2
4054,7,104,98,36,2
4055,9,106,98,43,2
4056,10,107,98,46,2
4057,11,108,98,48,2
4058,84,160,98,57,2
4059,48,148,98,59,2
4060,40,138,98,65,2
4061,14,111,98,71,2
4062,67,110,98,69,2
4063,15,112,98,70,2
4064,16,113,98,83,2
4065,17,114,98,89,2
4066,64,161,98,96,2
4067,18,115,98,88,2
4068,41,139,98,101,2
4069,19,116,98,99,2
4070,74,167,98,112,2
4071,20,117,98,119,2
4072,21,118,98,125,2
4073,22,119,98,131,2
4074,25,122,98,138,2
4075,26,123,98,136,2
4076,28,125,98,170,2
4077,29,126,98,171,2
4078,30,127,98,182,2
4079,33,130,98,194,2
4080,52,179,98,190,2
4081,52,152,98,192,2
4082,34,131,98,198,2
4083,35,133,98,209,2
4084,46,144,98,206,2
4085,70,134,98,212,2
4086,36,134,98,212,2
4087,92,181,98,208,2
4088,37,135,98,27,2
4089,37,145,98,32,2
4090,0,97,99,5,2
4091,53,153,99,6,2
4092,38,136,99,8,2
4093,2,99,99,15,2
4094,4,101,99,30,2
4095,54,154,99,29,2
4096,6,103,99,38,2
4097,8,105,99,39,2
4098,9,106,99,43,2
4099,10,107,99,46,2
4100,11,108,99,48,2
4101,84,160,99,57,2
4102,48,148,99,59,2
4103,40,138,99,65,2
4104,12,109,99,68,2
4105,14,111,99,71,2
4106,15,112,99,70,2
4107,16,113,99,83,2
4108,17,114,99,89,2
4109,18,115,99,88,2
4110,41,139,99,101,2
4111,19,116,99,99,2
4112,49,149,99,102,2
4113,20,117,99,119,2
4114,21,118,99,125,2
4115,61,159,99,128,2
4116,22,119,99,131,2
4117,43,141,99,129,2
4118,95,121,99,140,2
4119,25,122,99,138,2
4120,26,123,99,136,2
4121,51,151,99,154,2
4122,71,142,99,159,2
4123,28,125,99,170,2
4124,29,126,99,171,2
4125,96,143,99,180,2
4126,30,127,99,182,2
4127,32,129,99,191,2
4128,33,130,99,194,2
4129,52,152,99,192,2
4130,34,131,99,198,2
4131,35,133,99,209,2
4132,37,135,99,27,2
4133,37,145,99,32,2
4134,0,97,100,5,2
4135,38,136,100,8,2
4136,2,99,100,15,2
4137,3,100,100,24,2
4138,4,101,100,30,2
4139,5,102,100,25,2
4140,6,103,100,38,2
4141,8,105,100,39,2
4142,9,106,100,43,2
4143,10,107,100,46,2
4144,11,108,100,48,2
4145,84,160,100,57,2
4146,40,138,100,65,2
4147,12,109,100,68,2
4148,14,111,100,71,2
4149,15,112,100,70,2
4150,16,113,100,83,2
4151,17,114,100,89,2
4152,64,161,100,96,2
4153,18,115,100,88,2
4154,19,116,100,99,2
4155,20,117,100,119,2
4156,21,118,100,125,2
4157,61,159,100,128,2
4158,22,119,100,131,2
4159,43,141,100,129,2
4160,24,121,100,140,2
4161,25,122,100,138,2
4162,26,123,100,136,2
4163,27,124,100,158,2
4164,28,125,100,170,2
4165,29,126,100,171,2
4166,31,128,100,178,2
4167,32,129,100,191,2
4168,33,130,100,194,2
4169,52,152,100,192,2
4170,34,131,100,198,2
4171,35,133,100,209,2
4172,46,144,100,206,2
4173,37,145,100,32,2
