idx,src,dst,time,class,ext_roll,nh_id
104486,21,596,255005,1,2,679761
104487,21,622,255005,1,2,679768
104488,21,675,255005,1,2,679780
104489,21,723,255005,1,2,679791
104490,21,738,255005,1,2,679795
104491,21,761,255005,1,2,679800
104492,21,772,255005,1,2,679803
104493,21,754,255005,1,2,679811
104494,21,804,255005,1,2,679814
104495,21,824,255005,1,2,679818
104496,21,619,255005,1,2,679821
104497,21,623,255005,1,2,679822
104498,21,658,255005,1,2,679830
104499,21,684,255005,1,2,679836
104500,21,708,255005,1,2,679842
104501,21,712,255005,1,2,679843
104502,21,735,255005,1,2,679848
104503,21,747,255005,1,2,679851
104504,21,750,255005,1,2,679852
104505,21,762,255005,1,2,679854
104506,21,777,255005,1,2,679858
104507,21,632,255005,1,2,679877
104508,21,717,255005,1,2,679898
104509,21,770,255005,1,2,679910
104510,21,678,255005,1,2,679942
104511,21,682,255005,1,2,679943
104512,21,768,255005,1,2,679963
104513,21,771,255005,1,2,679964
104514,25,596,255005,1,2,679977
104515,25,675,255005,1,2,679996
104516,25,723,255005,1,2,680007
104517,25,738,255005,1,2,680011
104518,25,761,255005,1,2,680016
104519,25,772,255005,1,2,680019
104520,25,754,255005,1,2,680027
104521,25,816,255005,1,2,680032
104522,25,836,255005,1,2,680037
104523,25,623,255005,1,2,680038
104524,25,658,255005,1,2,680046
104525,25,684,255005,1,2,680052
104526,25,712,255005,1,2,680059
104527,25,735,255005,1,2,680064
104528,25,747,255005,1,2,680067
104529,25,750,255005,1,2,680068
104530,25,762,255005,1,2,680070
104531,25,777,255005,1,2,680074
104532,25,632,255005,1,2,680093
104533,25,717,255005,1,2,680114
104534,25,770,255005,1,2,680126
104535,25,782,255005,1,2,680129
104536,25,678,255005,1,2,680158
104537,25,682,255005,1,2,680159
104538,25,771,255005,1,2,680180
104539,29,596,255005,1,2,680193
104540,29,675,255005,1,2,680212
104541,29,723,255005,1,2,680223
104542,29,738,255005,1,2,680227
104543,29,761,255005,1,2,680232
104544,29,772,255005,1,2,680235
104545,29,754,255005,1,2,680243
104546,29,816,255005,1,2,680248
104547,29,836,255005,1,2,680253
104548,29,619,255005,1,2,680253
104549,29,623,255005,1,2,680254
104550,29,658,255005,1,2,680262
104551,29,708,255005,1,2,680274
104552,29,712,255005,1,2,680275
104553,29,735,255005,1,2,680280
104554,29,747,255005,1,2,680283
104555,29,750,255005,1,2,680284
104556,29,762,255005,1,2,680286
104557,29,777,255005,1,2,680290
104558,29,632,255005,1,2,680309
104559,29,717,255005,1,2,680330
104560,29,770,255005,1,2,680342
104561,29,678,255005,1,2,680374
104562,29,682,255005,1,2,680375
104563,29,768,255005,1,2,680395
104564,29,771,255005,1,2,680396
104565,33,596,255005,1,2,680409
104566,33,622,255005,1,2,680416
104567,33,675,255005,1,2,680428
104568,33,723,255005,1,2,680439
104569,33,738,255005,1,2,680443
104570,33,761,255005,1,2,680448
104571,33,772,255005,1,2,680451
104572,33,754,255005,1,2,680459
104573,33,792,255005,1,2,680461
104574,33,816,255005,1,2,680464
104575,33,836,255005,1,2,680469
104576,33,619,255005,1,2,680469
104577,33,623,255005,1,2,680470
104578,33,658,255005,1,2,680478
104579,33,708,255005,1,2,680490
104580,33,712,255005,1,2,680491
104581,33,735,255005,1,2,680496
104582,33,747,255005,1,2,680499
104583,33,750,255005,1,2,680500
104584,33,762,255005,1,2,680502
104585,33,777,255005,1,2,680506
104586,33,632,255005,1,2,680525
104587,33,717,255005,1,2,680546
104588,33,770,255005,1,2,680558
104589,33,782,255005,1,2,680561
104590,33,678,255005,1,2,680590
104591,33,682,255005,1,2,680591
104592,33,768,255005,1,2,680611
104593,33,771,255005,1,2,680612
104594,37,626,255005,1,2,680618
104595,37,596,255005,1,2,680625
104596,37,614,255005,1,2,680630
104597,37,675,255005,1,2,680644
104598,37,687,255005,1,2,680647
104599,37,723,255005,1,2,680655
104600,37,738,255005,1,2,680659
104601,37,761,255005,1,2,680664
104602,37,772,255005,1,2,680667
104603,37,754,255005,1,2,680675
104604,37,1016,255005,1,2,680677
104605,37,820,255005,1,2,680681
104606,37,824,255005,1,2,680682
104607,37,840,255005,1,2,680686
104608,37,623,255005,1,2,680686
104609,37,658,255005,1,2,680694
104610,37,684,255005,1,2,680700
104611,37,712,255005,1,2,680707
104612,37,735,255005,1,2,680712
104613,37,747,255005,1,2,680715
104614,37,750,255005,1,2,680716
104615,37,762,255005,1,2,680718
104616,37,777,255005,1,2,680722
104617,37,632,255005,1,2,680741
104618,37,763,255005,1,2,680772
104619,37,770,255005,1,2,680774
104620,37,782,255005,1,2,680777
104621,37,678,255005,1,2,680806
104622,37,682,255005,1,2,680807
104623,37,771,255005,1,2,680828
104624,41,626,255005,1,2,680834
104625,41,596,255005,1,2,680841
104626,41,614,255005,1,2,680846
104627,41,675,255005,1,2,680860
104628,41,687,255005,1,2,680863
104629,41,723,255005,1,2,680871
104630,41,738,255005,1,2,680875
104631,41,761,255005,1,2,680880
104632,41,772,255005,1,2,680883
104633,41,754,255005,1,2,680891
104634,41,1016,255005,1,2,680893
104635,41,820,255005,1,2,680897
104636,41,840,255005,1,2,680902
104637,41,658,255005,1,2,680910
104638,41,684,255005,1,2,680916
104639,41,712,255005,1,2,680923
104640,41,735,255005,1,2,680928
104641,41,747,255005,1,2,680931
104642,41,750,255005,1,2,680932
104643,41,762,255005,1,2,680934
104644,41,777,255005,1,2,680938
104645,41,632,255005,1,2,680957
104646,41,751,255005,1,2,680986
104647,41,763,255005,1,2,680988
104648,41,770,255005,1,2,680990
104649,41,782,255005,1,2,680993
104650,41,678,255005,1,2,681022
104651,41,682,255005,1,2,681023
104652,41,771,255005,1,2,681044
104653,45,626,255005,1,2,681050
104654,45,596,255005,1,2,681057
104655,45,675,255005,1,2,681076
104656,45,687,255005,1,2,681079
104657,45,723,255005,1,2,681087
104658,45,738,255005,1,2,681091
104659,45,761,255005,1,2,681096
104660,45,772,255005,1,2,681099
104661,45,1016,255005,1,2,681109
104662,45,820,255005,1,2,681113
104663,45,824,255005,1,2,681114
104664,45,623,255005,1,2,681118
104665,45,658,255005,1,2,681126
104666,45,684,255005,1,2,681132
104667,45,712,255005,1,2,681139
104668,45,735,255005,1,2,681144
104669,45,747,255005,1,2,681147
104670,45,750,255005,1,2,681148
104671,45,762,255005,1,2,681150
104672,45,777,255005,1,2,681154
104673,45,632,255005,1,2,681173
104674,45,770,255005,1,2,681206
104675,45,782,255005,1,2,681209
104676,45,678,255005,1,2,681238
104677,45,682,255005,1,2,681239
104678,45,768,255005,1,2,681259
104679,45,771,255005,1,2,681260
104680,49,626,255005,1,2,681266
104681,49,596,255005,1,2,681273
104682,49,675,255005,1,2,681292
104683,49,687,255005,1,2,681295
104684,49,723,255005,1,2,681303
104685,49,738,255005,1,2,681307
104686,49,761,255005,1,2,681312
104687,49,772,255005,1,2,681315
104688,49,754,255005,1,2,681323
104689,49,820,255005,1,2,681329
104690,49,604,255005,1,2,681329
104691,49,824,255005,1,2,681330
104692,49,611,255005,1,2,681331
104693,49,658,255005,1,2,681342
104694,49,684,255005,1,2,681348
104695,49,735,255005,1,2,681360
104696,49,747,255005,1,2,681363
104697,49,750,255005,1,2,681364
104698,49,762,255005,1,2,681366
104699,49,777,255005,1,2,681370
104700,49,632,255005,1,2,681389
104701,49,763,255005,1,2,681420
104702,49,770,255005,1,2,681422
104703,49,782,255005,1,2,681425
104704,49,678,255005,1,2,681454
104705,49,682,255005,1,2,681455
104706,49,771,255005,1,2,681476
104707,53,596,255005,1,2,681489
104708,53,614,255005,1,2,681494
104709,53,675,255005,1,2,681508
104710,53,723,255005,1,2,681519
104711,53,738,255005,1,2,681523
104712,53,761,255005,1,2,681528
104713,53,772,255005,1,2,681531
104714,53,754,255005,1,2,681539
104715,53,820,255005,1,2,681545
104716,53,840,255005,1,2,681550
104717,53,623,255005,1,2,681550
104718,53,658,255005,1,2,681558
104719,53,684,255005,1,2,681564
104720,53,712,255005,1,2,681571
104721,53,735,255005,1,2,681576
104722,53,747,255005,1,2,681579
104723,53,750,255005,1,2,681580
104724,53,762,255005,1,2,681582
104725,53,777,255005,1,2,681586
104726,53,632,255005,1,2,681605
104727,53,763,255005,1,2,681636
104728,53,770,255005,1,2,681638
104729,53,782,255005,1,2,681641
104730,53,678,255005,1,2,681670
104731,53,682,255005,1,2,681671
104732,53,771,255005,1,2,681692
104733,57,596,255005,1,2,681705
104734,57,607,255005,1,2,681708
104735,57,614,255005,1,2,681710
104736,57,675,255005,1,2,681724
104737,57,723,255005,1,2,681735
104738,57,738,255005,1,2,681739
104739,57,761,255005,1,2,681744
104740,57,772,255005,1,2,681747
104741,57,754,255005,1,2,681755
104742,57,828,255005,1,2,681763
104743,57,852,255005,1,2,681768
104744,57,658,255005,1,2,681774
104745,57,684,255005,1,2,681780
104746,57,708,255005,1,2,681786
104747,57,712,255005,1,2,681787
104748,57,735,255005,1,2,681792
104749,57,747,255005,1,2,681795
104750,57,750,255005,1,2,681796
104751,57,762,255005,1,2,681798
104752,57,777,255005,1,2,681802
104753,57,632,255005,1,2,681821
104754,57,717,255005,1,2,681842
104755,57,763,255005,1,2,681852
104756,57,770,255005,1,2,681854
104757,57,782,255005,1,2,681857
104758,57,678,255005,1,2,681886
104759,57,682,255005,1,2,681887
104760,57,771,255005,1,2,681908
104761,61,596,255005,1,2,681921
104762,61,607,255005,1,2,681924
104763,61,614,255005,1,2,681926
104764,61,675,255005,1,2,681940
104765,61,723,255005,1,2,681951
104766,61,738,255005,1,2,681955
104767,61,761,255005,1,2,681960
104768,61,772,255005,1,2,681963
104769,61,754,255005,1,2,681971
104770,61,828,255005,1,2,681979
104771,61,658,255005,1,2,681990
104772,61,684,255005,1,2,681996
104773,61,708,255005,1,2,682002
104774,61,712,255005,1,2,682003
104775,61,735,255005,1,2,682008
104776,61,747,255005,1,2,682011
104777,61,750,255005,1,2,682012
104778,61,762,255005,1,2,682014
104779,61,777,255005,1,2,682018
104780,61,632,255005,1,2,682037
104781,61,717,255005,1,2,682058
104782,61,763,255005,1,2,682068
104783,61,770,255005,1,2,682070
104784,61,678,255005,1,2,682102
104785,61,682,255005,1,2,682103
104786,61,771,255005,1,2,682124
104787,65,596,255005,1,2,682137
104788,65,607,255005,1,2,682140
104789,65,614,255005,1,2,682142
104790,65,634,255005,1,2,682146
104791,65,675,255005,1,2,682156
104792,65,723,255005,1,2,682167
104793,65,738,255005,1,2,682171
104794,65,761,255005,1,2,682176
104795,65,772,255005,1,2,682179
104796,65,754,255005,1,2,682187
104797,65,828,255005,1,2,682195
104798,65,852,255005,1,2,682200
104799,65,658,255005,1,2,682206
104800,65,684,255005,1,2,682212
104801,65,708,255005,1,2,682218
104802,65,712,255005,1,2,682219
104803,65,735,255005,1,2,682224
104804,65,747,255005,1,2,682227
104805,65,750,255005,1,2,682228
104806,65,762,255005,1,2,682230
104807,65,777,255005,1,2,682234
104808,65,632,255005,1,2,682253
104809,65,717,255005,1,2,682274
104810,65,763,255005,1,2,682284
104811,65,770,255005,1,2,682286
104812,65,678,255005,1,2,682318
104813,65,682,255005,1,2,682319
104814,65,771,255005,1,2,682340
104815,69,596,255005,1,2,682353
104816,69,607,255005,1,2,682356
104817,69,614,255005,1,2,682358
104818,69,675,255005,1,2,682372
104819,69,723,255005,1,2,682383
104820,69,738,255005,1,2,682387
104821,69,761,255005,1,2,682392
104822,69,772,255005,1,2,682395
104823,69,754,255005,1,2,682403
104824,69,832,255005,1,2,682412
104825,69,836,255005,1,2,682413
104826,69,840,255005,1,2,682414
104827,69,658,255005,1,2,682422
104828,69,708,255005,1,2,682434
104829,69,712,255005,1,2,682435
104830,69,735,255005,1,2,682440
104831,69,747,255005,1,2,682443
104832,69,750,255005,1,2,682444
104833,69,762,255005,1,2,682446
104834,69,777,255005,1,2,682450
104835,69,632,255005,1,2,682469
104836,69,763,255005,1,2,682500
104837,69,770,255005,1,2,682502
104838,69,782,255005,1,2,682505
104839,69,678,255005,1,2,682534
104840,69,682,255005,1,2,682535
104841,69,771,255005,1,2,682556
104842,73,596,255005,1,2,682569
104843,73,607,255005,1,2,682572
104844,73,614,255005,1,2,682574
104845,73,675,255005,1,2,682588
104846,73,723,255005,1,2,682599
104847,73,738,255005,1,2,682603
104848,73,761,255005,1,2,682608
104849,73,772,255005,1,2,682611
104850,73,754,255005,1,2,682619
104851,73,832,255005,1,2,682628
104852,73,658,255005,1,2,682638
104853,73,708,255005,1,2,682650
104854,73,712,255005,1,2,682651
104855,73,735,255005,1,2,682656
104856,73,747,255005,1,2,682659
104857,73,750,255005,1,2,682660
104858,73,762,255005,1,2,682662
104859,73,777,255005,1,2,682666
104860,73,632,255005,1,2,682685
104861,73,770,255005,1,2,682718
104862,73,782,255005,1,2,682721
104863,73,678,255005,1,2,682750
104864,73,682,255005,1,2,682751
104865,73,771,255005,1,2,682772
104866,87,596,255005,1,2,682785
104867,87,614,255005,1,2,682790
104868,87,675,255005,1,2,682804
104869,87,723,255005,1,2,682815
104870,87,738,255005,1,2,682819
104871,87,761,255005,1,2,682824
104872,87,772,255005,1,2,682827
104873,87,754,255005,1,2,682835
104874,87,816,255005,1,2,682840
104875,87,832,255005,1,2,682844
104876,87,836,255005,1,2,682845
104877,87,840,255005,1,2,682846
104878,87,658,255005,1,2,682854
104879,87,712,255005,1,2,682867
104880,87,735,255005,1,2,682872
104881,87,747,255005,1,2,682875
104882,87,750,255005,1,2,682876
104883,87,762,255005,1,2,682878
104884,87,777,255005,1,2,682882
104885,87,632,255005,1,2,682901
104886,87,770,255005,1,2,682934
104887,87,782,255005,1,2,682937
104888,87,678,255005,1,2,682966
104889,87,682,255005,1,2,682967
104890,87,771,255005,1,2,682988
104891,95,596,255005,1,2,683001
104892,95,614,255005,1,2,683006
104893,95,675,255005,1,2,683020
104894,95,687,255005,1,2,683023
104895,95,723,255005,1,2,683031
104896,95,738,255005,1,2,683035
104897,95,761,255005,1,2,683040
104898,95,772,255005,1,2,683043
104899,95,754,255005,1,2,683051
104900,95,832,255005,1,2,683060
104901,95,836,255005,1,2,683061
104902,95,840,255005,1,2,683062
104903,95,658,255005,1,2,683070
104904,95,712,255005,1,2,683083
104905,95,735,255005,1,2,683088
104906,95,747,255005,1,2,683091
104907,95,750,255005,1,2,683092
104908,95,762,255005,1,2,683094
104909,95,777,255005,1,2,683098
104910,95,632,255005,1,2,683117
104911,95,770,255005,1,2,683150
104912,95,782,255005,1,2,683153
104913,95,678,255005,1,2,683182
104914,95,682,255005,1,2,683183
104915,95,771,255005,1,2,683204
104916,99,596,255005,1,2,683217
104917,99,607,255005,1,2,683220
104918,99,614,255005,1,2,683222
104919,99,675,255005,1,2,683236
104920,99,723,255005,1,2,683247
104921,99,738,255005,1,2,683251
104922,99,761,255005,1,2,683256
104923,99,772,255005,1,2,683259
104924,99,754,255005,1,2,683267
104925,99,832,255005,1,2,683276
104926,99,840,255005,1,2,683278
104927,99,852,255005,1,2,683280
104928,99,658,255005,1,2,683286
104929,99,684,255005,1,2,683292
104930,99,708,255005,1,2,683298
104931,99,712,255005,1,2,683299
104932,99,735,255005,1,2,683304
104933,99,747,255005,1,2,683307
104934,99,750,255005,1,2,683308
104935,99,762,255005,1,2,683310
104936,99,777,255005,1,2,683314
104937,99,632,255005,1,2,683333
104938,99,763,255005,1,2,683364
104939,99,770,255005,1,2,683366
104940,99,782,255005,1,2,683369
104941,99,678,255005,1,2,683398
104942,99,682,255005,1,2,683399
104943,99,771,255005,1,2,683420
104944,103,596,255005,1,2,683433
104945,103,607,255005,1,2,683436
104946,103,614,255005,1,2,683438
104947,103,675,255005,1,2,683452
104948,103,723,255005,1,2,683463
104949,103,738,255005,1,2,683467
104950,103,761,255005,1,2,683472
104951,103,772,255005,1,2,683475
104952,103,754,255005,1,2,683483
104953,103,864,255005,1,2,683499
104954,103,658,255005,1,2,683502
104955,103,684,255005,1,2,683508
104956,103,708,255005,1,2,683514
104957,103,712,255005,1,2,683515
104958,103,735,255005,1,2,683520
104959,103,747,255005,1,2,683523
104960,103,750,255005,1,2,683524
104961,103,762,255005,1,2,683526
104962,103,777,255005,1,2,683530
104963,103,632,255005,1,2,683549
104964,103,763,255005,1,2,683580
104965,103,770,255005,1,2,683582
104966,103,782,255005,1,2,683585
104967,103,678,255005,1,2,683614
104968,103,682,255005,1,2,683615
104969,103,771,255005,1,2,683636
104970,107,596,255005,1,2,683649
104971,107,614,255005,1,2,683654
104972,107,675,255005,1,2,683668
104973,107,687,255005,1,2,683671
104974,107,723,255005,1,2,683679
104975,107,738,255005,1,2,683683
104976,107,761,255005,1,2,683688
104977,107,772,255005,1,2,683691
104978,107,754,255005,1,2,683699
104979,107,820,255005,1,2,683705
104980,107,840,255005,1,2,683710
104981,107,658,255005,1,2,683718
104982,107,684,255005,1,2,683724
104983,107,712,255005,1,2,683731
104984,107,735,255005,1,2,683736
104985,107,747,255005,1,2,683739
104986,107,750,255005,1,2,683740
104987,107,762,255005,1,2,683742
104988,107,777,255005,1,2,683746
104989,107,632,255005,1,2,683765
104990,107,763,255005,1,2,683796
104991,107,770,255005,1,2,683798
104992,107,782,255005,1,2,683801
104993,107,678,255005,1,2,683830
104994,107,682,255005,1,2,683831
104995,107,771,255005,1,2,683852
104996,115,596,255005,1,2,683865
104997,115,614,255005,1,2,683870
104998,115,675,255005,1,2,683884
104999,115,687,255005,1,2,683887
105000,115,723,255005,1,2,683895
105001,115,738,255005,1,2,683899
105002,115,761,255005,1,2,683904
105003,115,772,255005,1,2,683907
105004,115,754,255005,1,2,683915
105005,115,840,255005,1,2,683926
105006,115,658,255005,1,2,683934
105007,115,684,255005,1,2,683940
105008,115,712,255005,1,2,683947
105009,115,735,255005,1,2,683952
105010,115,747,255005,1,2,683955
105011,115,750,255005,1,2,683956
105012,115,762,255005,1,2,683958
105013,115,777,255005,1,2,683962
105014,115,632,255005,1,2,683981
105015,115,763,255005,1,2,684012
105016,115,770,255005,1,2,684014
105017,115,782,255005,1,2,684017
105018,115,678,255005,1,2,684046
105019,115,682,255005,1,2,684047
105020,115,771,255005,1,2,684068
105021,119,596,255005,1,2,684081
105022,119,607,255005,1,2,684084
105023,119,614,255005,1,2,684086
105024,119,634,255005,1,2,684090
105025,119,675,255005,1,2,684100
105026,119,723,255005,1,2,684111
105027,119,738,255005,1,2,684115
105028,119,761,255005,1,2,684120
105029,119,772,255005,1,2,684123
105030,119,754,255005,1,2,684131
105031,119,848,255005,1,2,684143
105032,119,852,255005,1,2,684144
105033,119,658,255005,1,2,684150
105034,119,684,255005,1,2,684156
105035,119,708,255005,1,2,684162
105036,119,712,255005,1,2,684163
105037,119,735,255005,1,2,684168
105038,119,747,255005,1,2,684171
105039,119,750,255005,1,2,684172
105040,119,762,255005,1,2,684174
105041,119,777,255005,1,2,684178
105042,119,632,255005,1,2,684197
105043,119,677,255005,1,2,684208
105044,119,763,255005,1,2,684228
105045,119,770,255005,1,2,684230
105046,119,678,255005,1,2,684262
105047,119,682,255005,1,2,684263
105048,119,771,255005,1,2,684284
105049,123,596,255005,1,2,684297
105050,123,607,255005,1,2,684300
105051,123,614,255005,1,2,684302
105052,123,634,255005,1,2,684306
105053,123,675,255005,1,2,684316
105054,123,723,255005,1,2,684327
105055,123,738,255005,1,2,684331
105056,123,761,255005,1,2,684336
105057,123,772,255005,1,2,684339
105058,123,754,255005,1,2,684347
105059,123,848,255005,1,2,684359
105060,123,852,255005,1,2,684360
105061,123,658,255005,1,2,684366
105062,123,684,255005,1,2,684372
105063,123,708,255005,1,2,684378
105064,123,712,255005,1,2,684379
105065,123,735,255005,1,2,684384
105066,123,747,255005,1,2,684387
105067,123,750,255005,1,2,684388
105068,123,762,255005,1,2,684390
105069,123,632,255005,1,2,684413
105070,123,677,255005,1,2,684424
105071,123,763,255005,1,2,684444
105072,123,770,255005,1,2,684446
105073,123,678,255005,1,2,684478
105074,123,682,255005,1,2,684479
105075,123,771,255005,1,2,684500
105076,127,596,255005,1,2,684513
105077,127,607,255005,1,2,684516
105078,127,614,255005,1,2,684518
105079,127,675,255005,1,2,684532
105080,127,723,255005,1,2,684543
105081,127,738,255005,1,2,684547
105082,127,761,255005,1,2,684552
105083,127,772,255005,1,2,684555
105084,127,754,255005,1,2,684563
105085,127,828,255005,1,2,684571
105086,127,848,255005,1,2,684575
105087,127,852,255005,1,2,684576
105088,127,658,255005,1,2,684582
105089,127,684,255005,1,2,684588
105090,127,708,255005,1,2,684594
105091,127,712,255005,1,2,684595
105092,127,735,255005,1,2,684600
105093,127,747,255005,1,2,684603
105094,127,750,255005,1,2,684604
105095,127,762,255005,1,2,684606
105096,127,777,255005,1,2,684610
105097,127,632,255005,1,2,684629
105098,127,763,255005,1,2,684660
105099,127,770,255005,1,2,684662
105100,127,678,255005,1,2,684694
105101,127,682,255005,1,2,684695
105102,127,771,255005,1,2,684716
105103,131,596,255005,1,2,684729
105104,131,607,255005,1,2,684732
105105,131,614,255005,1,2,684734
105106,131,675,255005,1,2,684748
105107,131,723,255005,1,2,684759
105108,131,738,255005,1,2,684763
105109,131,761,255005,1,2,684768
105110,131,772,255005,1,2,684771
105111,131,754,255005,1,2,684779
105112,131,848,255005,1,2,684791
105113,131,852,255005,1,2,684792
105114,131,658,255005,1,2,684798
105115,131,708,255005,1,2,684810
105116,131,712,255005,1,2,684811
105117,131,747,255005,1,2,684819
105118,131,750,255005,1,2,684820
105119,131,762,255005,1,2,684822
105120,131,777,255005,1,2,684826
105121,131,632,255005,1,2,684845
105122,131,717,255005,1,2,684866
105123,131,763,255005,1,2,684876
105124,131,770,255005,1,2,684878
105125,131,678,255005,1,2,684910
105126,131,682,255005,1,2,684911
105127,131,771,255005,1,2,684932
105128,135,596,255005,1,2,684945
105129,135,607,255005,1,2,684948
105130,135,614,255005,1,2,684950
105131,135,675,255005,1,2,684964
105132,135,723,255005,1,2,684975
105133,135,738,255005,1,2,684979
105134,135,761,255005,1,2,684984
105135,135,772,255005,1,2,684987
105136,135,754,255005,1,2,684995
105137,135,848,255005,1,2,685007
105138,135,864,255005,1,2,685011
105139,135,658,255005,1,2,685014
105140,135,684,255005,1,2,685020
105141,135,708,255005,1,2,685026
105142,135,712,255005,1,2,685027
105143,135,735,255005,1,2,685032
105144,135,747,255005,1,2,685035
105145,135,750,255005,1,2,685036
105146,135,762,255005,1,2,685038
105147,135,777,255005,1,2,685042
105148,135,632,255005,1,2,685061
105149,135,677,255005,1,2,685072
105150,135,763,255005,1,2,685092
105151,135,770,255005,1,2,685094
105152,135,782,255005,1,2,685097
105153,135,660,255005,1,2,685122
105154,135,678,255005,1,2,685126
105155,135,682,255005,1,2,685127
105156,135,771,255005,1,2,685148
105157,139,596,255005,1,2,685161
105158,139,614,255005,1,2,685166
105159,139,675,255005,1,2,685180
105160,139,687,255005,1,2,685183
105161,139,723,255005,1,2,685191
105162,139,738,255005,1,2,685195
105163,139,761,255005,1,2,685200
105164,139,772,255005,1,2,685203
105165,139,754,255005,1,2,685211
105166,139,856,255005,1,2,685225
105167,139,876,255005,1,2,685230
105168,139,658,255005,1,2,685230
105169,139,684,255005,1,2,685236
105170,139,712,255005,1,2,685243
105171,139,735,255005,1,2,685248
105172,139,747,255005,1,2,685251
105173,139,750,255005,1,2,685252
105174,139,762,255005,1,2,685254
105175,139,777,255005,1,2,685258
105176,139,632,255005,1,2,685277
105177,139,763,255005,1,2,685308
105178,139,770,255005,1,2,685310
105179,139,782,255005,1,2,685313
105180,139,606,255005,1,2,685325
105181,139,660,255005,1,2,685338
105182,139,678,255005,1,2,685342
105183,139,682,255005,1,2,685343
105184,139,771,255005,1,2,685364
105185,143,596,255005,1,2,685377
105186,143,614,255005,1,2,685382
105187,143,675,255005,1,2,685396
105188,143,687,255005,1,2,685399
105189,143,723,255005,1,2,685407
105190,143,738,255005,1,2,685411
105191,143,761,255005,1,2,685416
105192,143,772,255005,1,2,685419
105193,143,754,255005,1,2,685427
105194,143,832,255005,1,2,685436
105195,143,856,255005,1,2,685441
105196,143,658,255005,1,2,685446
105197,143,712,255005,1,2,685459
105198,143,735,255005,1,2,685464
105199,143,747,255005,1,2,685467
105200,143,750,255005,1,2,685468
105201,143,762,255005,1,2,685470
105202,143,777,255005,1,2,685474
105203,143,632,255005,1,2,685493
105204,143,763,255005,1,2,685524
105205,143,770,255005,1,2,685526
105206,143,782,255005,1,2,685529
105207,143,606,255005,1,2,685541
105208,143,660,255005,1,2,685554
105209,143,678,255005,1,2,685558
105210,143,682,255005,1,2,685559
105211,143,771,255005,1,2,685580
105212,147,596,255005,1,2,685593
105213,147,607,255005,1,2,685596
105214,147,614,255005,1,2,685598
105215,147,675,255005,1,2,685612
105216,147,687,255005,1,2,685615
105217,147,723,255005,1,2,685623
105218,147,738,255005,1,2,685627
105219,147,761,255005,1,2,685632
105220,147,772,255005,1,2,685635
105221,147,754,255005,1,2,685643
105222,147,832,255005,1,2,685652
105223,147,856,255005,1,2,685657
105224,147,708,255005,1,2,685674
105225,147,712,255005,1,2,685675
105226,147,716,255005,1,2,685676
105227,147,735,255005,1,2,685680
105228,147,747,255005,1,2,685683
105229,147,750,255005,1,2,685684
105230,147,762,255005,1,2,685686
105231,147,777,255005,1,2,685690
105232,147,632,255005,1,2,685709
105233,147,677,255005,1,2,685720
105234,147,763,255005,1,2,685740
105235,147,770,255005,1,2,685742
105236,147,782,255005,1,2,685745
105237,147,606,255005,1,2,685757
105238,147,660,255005,1,2,685770
105239,147,678,255005,1,2,685774
105240,147,682,255005,1,2,685775
105241,147,771,255005,1,2,685796
105242,151,596,255005,1,2,685809
105243,151,607,255005,1,2,685812
105244,151,614,255005,1,2,685814
105245,151,675,255005,1,2,685828
105246,151,687,255005,1,2,685831
105247,151,723,255005,1,2,685839
105248,151,738,255005,1,2,685843
105249,151,761,255005,1,2,685848
105250,151,772,255005,1,2,685851
105251,151,754,255005,1,2,685859
105252,151,631,255005,1,2,685871
105253,151,860,255005,1,2,685874
105254,151,864,255005,1,2,685875
105255,151,684,255005,1,2,685884
105256,151,735,255005,1,2,685896
105257,151,747,255005,1,2,685899
105258,151,750,255005,1,2,685900
105259,151,762,255005,1,2,685902
105260,151,777,255005,1,2,685906
105261,151,632,255005,1,2,685925
105262,151,677,255005,1,2,685936
105263,151,763,255005,1,2,685956
105264,151,770,255005,1,2,685958
105265,151,782,255005,1,2,685961
105266,151,606,255005,1,2,685973
105267,151,660,255005,1,2,685986
105268,151,678,255005,1,2,685990
105269,151,682,255005,1,2,685991
105270,151,771,255005,1,2,686012
105271,155,596,255005,1,2,686025
105272,155,614,255005,1,2,686030
105273,155,675,255005,1,2,686044
105274,155,687,255005,1,2,686047
105275,155,723,255005,1,2,686055
105276,155,734,255005,1,2,686058
105277,155,738,255005,1,2,686059
105278,155,761,255005,1,2,686064
105279,155,772,255005,1,2,686067
105280,155,720,255005,1,2,686074
105281,155,754,255005,1,2,686075
105282,155,631,255005,1,2,686087
105283,155,860,255005,1,2,686090
105284,155,876,255005,1,2,686094
105285,155,665,255005,1,2,686095
105286,155,684,255005,1,2,686100
105287,155,735,255005,1,2,686112
105288,155,747,255005,1,2,686115
105289,155,750,255005,1,2,686116
105290,155,762,255005,1,2,686118
105291,155,777,255005,1,2,686122
105292,155,632,255005,1,2,686141
105293,155,751,255005,1,2,686170
105294,155,763,255005,1,2,686172
105295,155,782,255005,1,2,686177
105296,155,606,255005,1,2,686189
105297,155,660,255005,1,2,686202
105298,155,678,255005,1,2,686206
105299,155,682,255005,1,2,686207
105300,155,771,255005,1,2,686228
105301,159,596,255005,1,2,686241
105302,159,607,255005,1,2,686244
105303,159,614,255005,1,2,686246
105304,159,675,255005,1,2,686260
105305,159,687,255005,1,2,686263
105306,159,723,255005,1,2,686271
105307,159,738,255005,1,2,686275
